Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Total
2021,9,Sant Andreu,62,el Congrés i els Indians,82,866
2021,9,Sant Andreu,63,Navas,83,700
2021,9,Sant Andreu,63,Navas,84,824
2021,9,Sant Andreu,63,Navas,85,872
2021,9,Sant Andreu,63,Navas,86,614
2021,9,Sant Andreu,63,Navas,87,608
2021,9,Sant Andreu,63,Navas,88,719
2021,9,Sant Andreu,63,Navas,89,609
2021,9,Sant Andreu,63,Navas,90,707
2021,9,Sant Andreu,63,Navas,91,813
2021,9,Sant Andreu,63,Navas,92,964
2021,9,Sant Andreu,63,Navas,93,665
2021,9,Sant Andreu,63,Navas,94,918
2021,9,Sant Andreu,63,Navas,95,888
2021,9,Sant Andreu,61,la Sagrera,156,597
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,1,661
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,2,843
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,3,625
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,4,684
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,5,835
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,6,794
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,7,762
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,8,694
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,9,637
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,10,780
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,11,541
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,12,815
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,13,596
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,14,639
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,15,850
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,16,609
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,17,714
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,18,554
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,19,668
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,20,546
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,21,592
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,22,589
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,23,605
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,24,597
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,25,536
2021,10,Sant Martí,65,el Clot,26,704
2021,10,Sant Martí,65,el Clot,27,695
2021,10,Sant Martí,65,el Clot,28,836
2021,10,Sant Martí,65,el Clot,29,610
2021,10,Sant Martí,65,el Clot,30,810
2021,10,Sant Martí,65,el Clot,31,644
2021,10,Sant Martí,65,el Clot,32,732
2021,10,Sant Martí,65,el Clot,33,435
2021,10,Sant Martí,65,el Clot,34,792
2021,10,Sant Martí,65,el Clot,35,969
2021,10,Sant Martí,65,el Clot,36,711
2021,10,Sant Martí,65,el Clot,37,376
2021,10,Sant Martí,65,el Clot,38,730
2021,10,Sant Martí,65,el Clot,39,700
2021,10,Sant Martí,65,el Clot,40,739
2021,10,Sant Martí,65,el Clot,41,762
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,42,1519
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,43,1805
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,44,738
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,45,2029
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,46,626
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,47,775
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,48,762
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,49,604
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,50,818
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,51,782
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,52,1412
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,53,1100
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,54,589
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,55,1695
2021,10,Sant Martí,68,el Poblenou,56,1271
2021,10,Sant Martí,68,el Poblenou,57,740
2021,10,Sant Martí,68,el Poblenou,58,1677
2021,10,Sant Martí,68,el Poblenou,59,792
2021,10,Sant Martí,68,el Poblenou,60,698
2021,10,Sant Martí,68,el Poblenou,61,906
2021,10,Sant Martí,68,el Poblenou,62,729
2021,10,Sant Martí,68,el Poblenou,63,561
2021,10,Sant Martí,68,el Poblenou,64,754
2021,10,Sant Martí,68,el Poblenou,65,688
2021,10,Sant Martí,68,el Poblenou,66,946
2021,10,Sant Martí,68,el Poblenou,67,807
2021,10,Sant Martí,68,el Poblenou,68,699
2021,10,Sant Martí,68,el Poblenou,69,890
2021,10,Sant Martí,68,el Poblenou,70,690
2021,10,Sant Martí,68,el Poblenou,71,928
2021,10,Sant Martí,68,el Poblenou,72,901
2021,10,Sant Martí,68,el Poblenou,73,685
2021,10,Sant Martí,68,el Poblenou,74,680
2021,10,Sant Martí,68,el Poblenou,75,677
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,76,928
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,77,881
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,78,1141
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,79,821
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80,1144
2021,10,Sant Martí,70,el Besòs i el Maresme,81,741
2021,10,Sant Martí,70,el Besòs i el Maresme,82,599
2021,10,Sant Martí,70,el Besòs i el Maresme,83,656
2021,10,Sant Martí,70,el Besòs i el Maresme,84,596
2021,10,Sant Martí,70,el Besòs i el Maresme,85,602
2021,10,Sant Martí,70,el Besòs i el Maresme,86,669
2021,10,Sant Martí,70,el Besòs i el Maresme,87,626
2021,10,Sant Martí,70,el Besòs i el Maresme,88,723
2021,10,Sant Martí,70,el Besòs i el Maresme,89,845
2021,10,Sant Martí,70,el Besòs i el Maresme,90,559
2021,10,Sant Martí,70,el Besòs i el Maresme,91,839
2021,10,Sant Martí,70,el Besòs i el Maresme,92,742
2021,10,Sant Martí,70,el Besòs i el Maresme,93,617
2021,10,Sant Martí,71,Provençals del Poblenou,94,1571
2021,10,Sant Martí,71,Provençals del Poblenou,95,598
2021,10,Sant Martí,71,Provençals del Poblenou,96,745
2021,10,Sant Martí,71,Provençals del Poblenou,97,679
2021,10,Sant Martí,71,Provençals del Poblenou,98,1047
2021,10,Sant Martí,71,Provençals del Poblenou,99,415
2021,10,Sant Martí,71,Provençals del Poblenou,100,824
2021,10,Sant Martí,71,Provençals del Poblenou,101,1324
2021,10,Sant Martí,71,Provençals del Poblenou,102,1163
2021,10,Sant Martí,71,Provençals del Poblenou,103,1119
2021,10,Sant Martí,71,Provençals del Poblenou,104,885
2021,10,Sant Martí,72,Sant Martí de Provençals,105,1095
2021,10,Sant Martí,72,Sant Martí de Provençals,106,483
2021,10,Sant Martí,72,Sant Martí de Provençals,107,778
2021,10,Sant Martí,72,Sant Martí de Provençals,108,615
2021,10,Sant Martí,72,Sant Martí de Provençals,109,606
2021,10,Sant Martí,72,Sant Martí de Provençals,110,616
2021,10,Sant Martí,72,Sant Martí de Provençals,111,663
2021,10,Sant Martí,72,Sant Martí de Provençals,112,825
2021,10,Sant Martí,72,Sant Martí de Provençals,113,490
2021,10,Sant Martí,72,Sant Martí de Provençals,114,583
2021,10,Sant Martí,72,Sant Martí de Provençals,115,542
2021,10,Sant Martí,72,Sant Martí de Provençals,116,734
2021,10,Sant Martí,72,Sant Martí de Provençals,117,613
2021,10,Sant Martí,72,Sant Martí de Provençals,118,566
2021,10,Sant Martí,72,Sant Martí de Provençals,119,429
2021,10,Sant Martí,72,Sant Martí de Provençals,120,612
2021,10,Sant Martí,72,Sant Martí de Provençals,121,601
2021,10,Sant Martí,72,Sant Martí de Provençals,122,836
2021,10,Sant Martí,73,la Verneda i la Pau,123,644
2021,10,Sant Martí,73,la Verneda i la Pau,124,572
2021,10,Sant Martí,73,la Verneda i la Pau,125,512
2021,10,Sant Martí,73,la Verneda i la Pau,126,543
2021,10,Sant Martí,73,la Verneda i la Pau,127,450
2021,10,Sant Martí,73,la Verneda i la Pau,128,786
2021,10,Sant Martí,73,la Verneda i la Pau,129,643
2021,10,Sant Martí,73,la Verneda i la Pau,130,522
2021,10,Sant Martí,73,la Verneda i la Pau,131,599
2021,10,Sant Martí,73,la Verneda i la Pau,132,565
2021,10,Sant Martí,73,la Verneda i la Pau,133,772
2021,10,Sant Martí,73,la Verneda i la Pau,134,559
2021,10,Sant Martí,73,la Verneda i la Pau,135,713
2021,10,Sant Martí,73,la Verneda i la Pau,136,561
2021,10,Sant Martí,73,la Verneda i la Pau,137,1079
2021,10,Sant Martí,73,la Verneda i la Pau,138,622
2021,10,Sant Martí,73,la Verneda i la Pau,139,620
2021,10,Sant Martí,73,la Verneda i la Pau,140,576
2021,10,Sant Martí,73,la Verneda i la Pau,141,443
2021,10,Sant Martí,73,la Verneda i la Pau,142,561
2021,10,Sant Martí,73,la Verneda i la Pau,143,734
2021,10,Sant Martí,65,el Clot,234,793
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,235,562
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,236,654
2021,10,Sant Martí,71,Provençals del Poblenou,237,466
2021,No consta,No consta,No consta,No consta,No consta,394
