Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Euros
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,4,16234
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,5,16789
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,6,17559
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,7,21636
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,8,17000
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,9,17258
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,10,15931
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,11,18141
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,12,17869
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,13,16523
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,14,15688
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,15,16447
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,16,17829
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,17,16646
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,18,16085
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,19,16948
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,20,15038
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,21,15345
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,22,16333
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,23,15455
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,24,17040
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,25,15683
2021,10,Sant Martí,65,el Clot,26,17299
2021,10,Sant Martí,65,el Clot,27,17284
2021,10,Sant Martí,65,el Clot,28,16207
2021,10,Sant Martí,65,el Clot,29,15399
2021,10,Sant Martí,65,el Clot,30,16210
2021,10,Sant Martí,65,el Clot,31,16619
2021,10,Sant Martí,65,el Clot,32,16940
2021,10,Sant Martí,65,el Clot,33,19430
2021,10,Sant Martí,65,el Clot,34,15820
2021,10,Sant Martí,65,el Clot,35,18018
2021,10,Sant Martí,65,el Clot,36,18566
2021,10,Sant Martí,65,el Clot,37,12606
2021,10,Sant Martí,65,el Clot,38,18328
2021,10,Sant Martí,65,el Clot,39,15391
2021,10,Sant Martí,65,el Clot,40,16004
2021,10,Sant Martí,65,el Clot,41,16736
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,42,14942
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,43,15112
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,44,17470
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,45,18553
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,46,18860
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,47,18334
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,48,18851
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,49,17719
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,50,18438
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,51,18720
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,52,23591
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,53,27126
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,54,22887
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,55,25476
2021,10,Sant Martí,68,el Poblenou,56,13934
2021,10,Sant Martí,68,el Poblenou,57,16064
2021,10,Sant Martí,68,el Poblenou,58,15709
2021,10,Sant Martí,68,el Poblenou,59,17963
2021,10,Sant Martí,68,el Poblenou,60,16031
2021,10,Sant Martí,68,el Poblenou,61,18324
2021,10,Sant Martí,68,el Poblenou,62,17784
2021,10,Sant Martí,68,el Poblenou,63,17745
2021,10,Sant Martí,68,el Poblenou,64,18318
2021,10,Sant Martí,68,el Poblenou,65,18573
2021,10,Sant Martí,68,el Poblenou,66,17961
2021,10,Sant Martí,68,el Poblenou,67,22433
2021,10,Sant Martí,68,el Poblenou,68,19439
2021,10,Sant Martí,68,el Poblenou,69,19826
2021,10,Sant Martí,68,el Poblenou,70,16648
2021,10,Sant Martí,68,el Poblenou,71,18961
2021,10,Sant Martí,68,el Poblenou,72,16945
2021,10,Sant Martí,68,el Poblenou,73,15797
2021,10,Sant Martí,68,el Poblenou,74,16183
2021,10,Sant Martí,68,el Poblenou,75,15995
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,76,18981
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,77,20587
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,78,21121
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,79,18273
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80,23029
2021,10,Sant Martí,70,el Besòs i el Maresme,81,12800
2021,10,Sant Martí,70,el Besòs i el Maresme,82,7725
2021,10,Sant Martí,70,el Besòs i el Maresme,83,7028
2021,10,Sant Martí,70,el Besòs i el Maresme,84,9686
2021,10,Sant Martí,70,el Besòs i el Maresme,85,8762
2021,10,Sant Martí,70,el Besòs i el Maresme,86,10179
2021,10,Sant Martí,70,el Besòs i el Maresme,87,10322
2021,10,Sant Martí,70,el Besòs i el Maresme,88,13982
2021,10,Sant Martí,70,el Besòs i el Maresme,89,10406
2021,10,Sant Martí,70,el Besòs i el Maresme,90,11685
2021,10,Sant Martí,70,el Besòs i el Maresme,91,13133
2021,10,Sant Martí,70,el Besòs i el Maresme,92,15481
2021,10,Sant Martí,70,el Besòs i el Maresme,93,16435
2021,10,Sant Martí,71,Provençals del Poblenou,94,17189
2021,10,Sant Martí,71,Provençals del Poblenou,95,14059
2021,10,Sant Martí,71,Provençals del Poblenou,96,18118
2021,10,Sant Martí,71,Provençals del Poblenou,97,18451
2021,10,Sant Martí,71,Provençals del Poblenou,98,17264
2021,10,Sant Martí,71,Provençals del Poblenou,99,11929
2021,10,Sant Martí,71,Provençals del Poblenou,100,14102
2021,10,Sant Martí,71,Provençals del Poblenou,101,13639
2021,10,Sant Martí,71,Provençals del Poblenou,102,13789
2021,10,Sant Martí,71,Provençals del Poblenou,103,15310
2021,10,Sant Martí,71,Provençals del Poblenou,104,17837
2021,10,Sant Martí,72,Sant Martí de Provençals,105,16029
2021,10,Sant Martí,72,Sant Martí de Provençals,106,15270
2021,10,Sant Martí,72,Sant Martí de Provençals,107,18763
2021,10,Sant Martí,72,Sant Martí de Provençals,108,15241
2021,10,Sant Martí,72,Sant Martí de Provençals,109,14108
2021,10,Sant Martí,72,Sant Martí de Provençals,110,14008
2021,10,Sant Martí,72,Sant Martí de Provençals,111,14520
2021,10,Sant Martí,72,Sant Martí de Provençals,112,18028
2021,10,Sant Martí,72,Sant Martí de Provençals,113,14290
2021,10,Sant Martí,72,Sant Martí de Provençals,114,12535
2021,10,Sant Martí,72,Sant Martí de Provençals,115,13576
2021,10,Sant Martí,72,Sant Martí de Provençals,116,13033
2021,10,Sant Martí,72,Sant Martí de Provençals,117,14233
2021,10,Sant Martí,72,Sant Martí de Provençals,118,17949
2021,10,Sant Martí,72,Sant Martí de Provençals,119,13146
2021,10,Sant Martí,72,Sant Martí de Provençals,120,14033
2021,10,Sant Martí,72,Sant Martí de Provençals,121,13427
2021,10,Sant Martí,72,Sant Martí de Provençals,122,16878
2021,10,Sant Martí,73,la Verneda i la Pau,123,14930
2021,10,Sant Martí,73,la Verneda i la Pau,124,15673
2021,10,Sant Martí,73,la Verneda i la Pau,125,14109
2021,10,Sant Martí,73,la Verneda i la Pau,126,15232
2021,10,Sant Martí,73,la Verneda i la Pau,127,15853
2021,10,Sant Martí,73,la Verneda i la Pau,128,16095
2021,10,Sant Martí,73,la Verneda i la Pau,129,16115
2021,10,Sant Martí,73,la Verneda i la Pau,130,15287
2021,10,Sant Martí,73,la Verneda i la Pau,131,17885
2021,10,Sant Martí,73,la Verneda i la Pau,132,13730
2021,10,Sant Martí,73,la Verneda i la Pau,133,12910
2021,10,Sant Martí,73,la Verneda i la Pau,134,13274
2021,10,Sant Martí,73,la Verneda i la Pau,135,13663
2021,10,Sant Martí,73,la Verneda i la Pau,136,13701
2021,10,Sant Martí,73,la Verneda i la Pau,137,12252
2021,10,Sant Martí,73,la Verneda i la Pau,138,10903
2021,10,Sant Martí,73,la Verneda i la Pau,139,11579
2021,10,Sant Martí,73,la Verneda i la Pau,140,11746
2021,10,Sant Martí,73,la Verneda i la Pau,141,12213
2021,10,Sant Martí,73,la Verneda i la Pau,142,11400
2021,10,Sant Martí,73,la Verneda i la Pau,143,12705
2021,10,Sant Martí,65,el Clot,234,16081
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,235,14455
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,236,14844
2021,10,Sant Martí,71,Provençals del Poblenou,237,13443
