Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Euros
2021,7,Horta-Guinardó,37,el Carmel,63,28355
2021,7,Horta-Guinardó,37,el Carmel,64,29273
2021,7,Horta-Guinardó,37,el Carmel,65,25602
2021,7,Horta-Guinardó,37,el Carmel,66,27576
2021,7,Horta-Guinardó,37,el Carmel,67,27621
2021,7,Horta-Guinardó,37,el Carmel,68,27855
2021,7,Horta-Guinardó,37,el Carmel,69,27418
2021,7,Horta-Guinardó,37,el Carmel,70,29885
2021,7,Horta-Guinardó,37,el Carmel,71,33730
2021,7,Horta-Guinardó,37,el Carmel,72,32396
2021,7,Horta-Guinardó,37,el Carmel,73,28173
2021,7,Horta-Guinardó,37,el Carmel,74,28935
2021,7,Horta-Guinardó,37,el Carmel,75,29249
2021,7,Horta-Guinardó,37,el Carmel,76,29594
2021,7,Horta-Guinardó,37,el Carmel,77,29500
2021,7,Horta-Guinardó,37,el Carmel,78,29166
2021,7,Horta-Guinardó,37,el Carmel,79,28425
2021,7,Horta-Guinardó,37,el Carmel,80,32487
2021,7,Horta-Guinardó,38,la Teixonera,81,33887
2021,7,Horta-Guinardó,38,la Teixonera,82,30994
2021,7,Horta-Guinardó,38,la Teixonera,83,29850
2021,7,Horta-Guinardó,38,la Teixonera,84,31945
2021,7,Horta-Guinardó,38,la Teixonera,85,33618
2021,7,Horta-Guinardó,38,la Teixonera,86,31646
2021,7,Horta-Guinardó,38,la Teixonera,87,31874
2021,7,Horta-Guinardó,38,la Teixonera,88,34241
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,89,40639
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,90,35563
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,91,33773
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,92,28625
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,93,34532
2021,7,Horta-Guinardó,40,Montbau,94,35064
2021,7,Horta-Guinardó,40,Montbau,95,36835
2021,7,Horta-Guinardó,40,Montbau,96,33428
2021,7,Horta-Guinardó,40,Montbau,97,40006
2021,7,Horta-Guinardó,41,la Vall d'Hebron,98,48656
2021,7,Horta-Guinardó,41,la Vall d'Hebron,99,44817
2021,7,Horta-Guinardó,41,la Vall d'Hebron,100,38179
2021,7,Horta-Guinardó,41,la Vall d'Hebron,101,38623
2021,7,Horta-Guinardó,42,la Clota,102,37234
2021,7,Horta-Guinardó,43,Horta,103,36683
2021,7,Horta-Guinardó,43,Horta,104,33507
2021,7,Horta-Guinardó,43,Horta,105,40275
2021,7,Horta-Guinardó,43,Horta,106,39484
2021,7,Horta-Guinardó,43,Horta,107,45350
2021,7,Horta-Guinardó,43,Horta,108,40612
2021,7,Horta-Guinardó,43,Horta,109,31893
2021,7,Horta-Guinardó,43,Horta,110,41750
2021,7,Horta-Guinardó,43,Horta,111,45307
2021,7,Horta-Guinardó,43,Horta,112,42254
2021,7,Horta-Guinardó,43,Horta,113,35029
2021,7,Horta-Guinardó,43,Horta,114,42280
2021,7,Horta-Guinardó,43,Horta,115,46248
2021,7,Horta-Guinardó,43,Horta,116,38341
2021,7,Horta-Guinardó,43,Horta,117,39845
2021,7,Horta-Guinardó,43,Horta,118,38808
2021,7,Horta-Guinardó,43,Horta,119,34323
2021,7,Horta-Guinardó,43,Horta,120,35297
2021,7,Horta-Guinardó,43,Horta,121,32838
2021,7,Horta-Guinardó,43,Horta,122,35516
2021,7,Horta-Guinardó,43,Horta,123,40248
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1,35577
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2,37984
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3,34591
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,4,33414
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,5,37325
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,6,38211
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,7,39754
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8,38268
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,9,36867
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,10,39461
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11,42401
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,12,36305
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,13,35546
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,14,35651
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,15,31457
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,16,33783
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,17,38302
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,18,36946
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,19,33562
2021,8,Nou Barris,45,Porta,20,33728
2021,8,Nou Barris,45,Porta,21,35286
2021,8,Nou Barris,45,Porta,22,36601
2021,8,Nou Barris,45,Porta,23,32218
2021,8,Nou Barris,45,Porta,24,27540
2021,8,Nou Barris,45,Porta,25,30291
2021,8,Nou Barris,45,Porta,26,35559
2021,8,Nou Barris,45,Porta,27,37811
2021,8,Nou Barris,45,Porta,28,32447
2021,8,Nou Barris,45,Porta,29,28180
2021,8,Nou Barris,45,Porta,30,34010
2021,8,Nou Barris,45,Porta,31,32879
2021,8,Nou Barris,45,Porta,32,35471
2021,8,Nou Barris,45,Porta,33,24995
2021,8,Nou Barris,45,Porta,34,27937
2021,8,Nou Barris,45,Porta,35,29875
2021,8,Nou Barris,45,Porta,36,27620
2021,8,Nou Barris,45,Porta,37,31214
2021,8,Nou Barris,46,el Turó de la Peira,38,30961
2021,8,Nou Barris,46,el Turó de la Peira,39,30522
2021,8,Nou Barris,46,el Turó de la Peira,40,26886
2021,8,Nou Barris,46,el Turó de la Peira,41,25670
2021,8,Nou Barris,46,el Turó de la Peira,42,35519
2021,8,Nou Barris,46,el Turó de la Peira,43,30310
2021,8,Nou Barris,46,el Turó de la Peira,44,27409
2021,8,Nou Barris,46,el Turó de la Peira,45,28495
2021,8,Nou Barris,46,el Turó de la Peira,46,28220
2021,8,Nou Barris,46,el Turó de la Peira,47,26640
2021,8,Nou Barris,47,Can Peguera,48,22813
2021,8,Nou Barris,47,Can Peguera,49,26724
2021,8,Nou Barris,48,la Guineueta,50,41533
2021,8,Nou Barris,48,la Guineueta,51,41752
2021,8,Nou Barris,48,la Guineueta,52,35008
2021,8,Nou Barris,48,la Guineueta,53,39532
2021,8,Nou Barris,48,la Guineueta,54,34029
2021,8,Nou Barris,48,la Guineueta,55,46396
2021,8,Nou Barris,48,la Guineueta,56,33182
2021,8,Nou Barris,48,la Guineueta,57,34203
2021,8,Nou Barris,48,la Guineueta,58,31129
2021,8,Nou Barris,48,la Guineueta,59,33718
2021,8,Nou Barris,49,Canyelles,60,36108
2021,8,Nou Barris,49,Canyelles,61,32160
2021,8,Nou Barris,49,Canyelles,62,36467
2021,8,Nou Barris,49,Canyelles,63,41120
2021,8,Nou Barris,49,Canyelles,64,33536
2021,8,Nou Barris,50,les Roquetes,65,28218
2021,8,Nou Barris,50,les Roquetes,66,24828
2021,8,Nou Barris,50,les Roquetes,67,30153
2021,8,Nou Barris,50,les Roquetes,68,27141
2021,8,Nou Barris,50,les Roquetes,69,27896
2021,8,Nou Barris,50,les Roquetes,70,26735
2021,8,Nou Barris,50,les Roquetes,71,27724
2021,8,Nou Barris,50,les Roquetes,72,31616
2021,8,Nou Barris,50,les Roquetes,73,23693
2021,8,Nou Barris,50,les Roquetes,74,26664
2021,8,Nou Barris,51,Verdun,75,27836
2021,8,Nou Barris,51,Verdun,76,28806
2021,8,Nou Barris,51,Verdun,77,25670
2021,8,Nou Barris,51,Verdun,78,25211
2021,8,Nou Barris,51,Verdun,79,25480
2021,8,Nou Barris,51,Verdun,80,28253
2021,8,Nou Barris,51,Verdun,81,26921
2021,8,Nou Barris,51,Verdun,82,27998
2021,8,Nou Barris,52,la Prosperitat,83,29687
2021,8,Nou Barris,52,la Prosperitat,84,29825
2021,8,Nou Barris,52,la Prosperitat,85,29481
2021,8,Nou Barris,52,la Prosperitat,86,30189
2021,8,Nou Barris,52,la Prosperitat,87,28960
2021,8,Nou Barris,52,la Prosperitat,88,30247
2021,8,Nou Barris,52,la Prosperitat,89,29177
2021,8,Nou Barris,52,la Prosperitat,90,31428
2021,8,Nou Barris,52,la Prosperitat,91,30695
2021,8,Nou Barris,52,la Prosperitat,92,33995
2021,8,Nou Barris,52,la Prosperitat,93,29936
2021,8,Nou Barris,52,la Prosperitat,94,30964
2021,8,Nou Barris,52,la Prosperitat,95,38157
2021,8,Nou Barris,52,la Prosperitat,96,32478
2021,8,Nou Barris,52,la Prosperitat,97,30372
2021,8,Nou Barris,52,la Prosperitat,98,29269
2021,8,Nou Barris,52,la Prosperitat,99,29096
2021,8,Nou Barris,52,la Prosperitat,100,28473
2021,8,Nou Barris,52,la Prosperitat,101,31068
2021,8,Nou Barris,52,la Prosperitat,102,25963
2021,8,Nou Barris,53,la Trinitat Nova,103,23057
2021,8,Nou Barris,53,la Trinitat Nova,104,25616
2021,8,Nou Barris,53,la Trinitat Nova,105,27466
2021,8,Nou Barris,53,la Trinitat Nova,106,27450
2021,8,Nou Barris,53,la Trinitat Nova,107,26519
2021,8,Nou Barris,54,Torre Baró,108,29784
2021,8,Nou Barris,54,Torre Baró,109,28094
2021,8,Nou Barris,55,Ciutat Meridiana,110,22655
2021,8,Nou Barris,55,Ciutat Meridiana,111,25803
2021,8,Nou Barris,55,Ciutat Meridiana,112,26300
2021,8,Nou Barris,55,Ciutat Meridiana,113,26006
2021,8,Nou Barris,55,Ciutat Meridiana,114,27974
2021,8,Nou Barris,55,Ciutat Meridiana,115,26109
2021,8,Nou Barris,56,Vallbona,116,27854
2021,8,Nou Barris,48,la Guineueta,215,39291
2021,9,Sant Andreu,57,la Trinitat Vella,1,25979
2021,9,Sant Andreu,57,la Trinitat Vella,2,26863
2021,9,Sant Andreu,57,la Trinitat Vella,3,26657
2021,9,Sant Andreu,57,la Trinitat Vella,4,27838
2021,9,Sant Andreu,57,la Trinitat Vella,5,34862
2021,9,Sant Andreu,58,Baró de Viver,6,28046
2021,9,Sant Andreu,58,Baró de Viver,7,24000
2021,9,Sant Andreu,59,el Bon Pastor,8,53199
2021,9,Sant Andreu,59,el Bon Pastor,9,38709
2021,9,Sant Andreu,59,el Bon Pastor,10,30706
2021,9,Sant Andreu,59,el Bon Pastor,11,28663
2021,9,Sant Andreu,59,el Bon Pastor,13,26336
2021,9,Sant Andreu,59,el Bon Pastor,14,28867
2021,9,Sant Andreu,59,el Bon Pastor,15,27756
2021,9,Sant Andreu,60,Sant Andreu,16,39145
2021,9,Sant Andreu,60,Sant Andreu,17,40251
2021,9,Sant Andreu,60,Sant Andreu,18,39325
2021,9,Sant Andreu,60,Sant Andreu,19,46412
2021,9,Sant Andreu,60,Sant Andreu,20,39557
2021,9,Sant Andreu,60,Sant Andreu,21,42923
2021,9,Sant Andreu,60,Sant Andreu,22,44669
2021,9,Sant Andreu,60,Sant Andreu,23,44797
2021,9,Sant Andreu,60,Sant Andreu,24,38816
2021,9,Sant Andreu,60,Sant Andreu,25,40483
2021,9,Sant Andreu,60,Sant Andreu,26,42553
2021,9,Sant Andreu,60,Sant Andreu,27,42973
2021,9,Sant Andreu,60,Sant Andreu,28,52016
2021,9,Sant Andreu,60,Sant Andreu,29,36456
2021,9,Sant Andreu,60,Sant Andreu,30,43481
2021,9,Sant Andreu,60,Sant Andreu,31,44342
2021,9,Sant Andreu,60,Sant Andreu,32,34145
2021,9,Sant Andreu,60,Sant Andreu,33,34924
2021,9,Sant Andreu,60,Sant Andreu,34,32584
2021,9,Sant Andreu,60,Sant Andreu,35,37175
2021,9,Sant Andreu,60,Sant Andreu,36,40432
2021,9,Sant Andreu,60,Sant Andreu,37,34047
2021,9,Sant Andreu,60,Sant Andreu,38,42907
2021,9,Sant Andreu,60,Sant Andreu,39,38572
2021,9,Sant Andreu,60,Sant Andreu,40,44078
2021,9,Sant Andreu,60,Sant Andreu,41,36694
2021,9,Sant Andreu,60,Sant Andreu,42,40620
2021,9,Sant Andreu,60,Sant Andreu,43,35155
2021,9,Sant Andreu,60,Sant Andreu,44,39761
2021,9,Sant Andreu,60,Sant Andreu,45,39082
2021,9,Sant Andreu,60,Sant Andreu,46,41773
2021,9,Sant Andreu,60,Sant Andreu,47,40051
2021,9,Sant Andreu,60,Sant Andreu,48,37226
2021,9,Sant Andreu,60,Sant Andreu,49,40313
2021,9,Sant Andreu,60,Sant Andreu,50,40113
2021,9,Sant Andreu,60,Sant Andreu,51,40695
2021,9,Sant Andreu,60,Sant Andreu,52,39235
2021,9,Sant Andreu,60,Sant Andreu,53,41955
2021,9,Sant Andreu,60,Sant Andreu,54,40906
2021,9,Sant Andreu,61,la Sagrera,55,38198
2021,9,Sant Andreu,61,la Sagrera,56,38807
2021,9,Sant Andreu,61,la Sagrera,57,37001
2021,9,Sant Andreu,61,la Sagrera,58,42181
2021,9,Sant Andreu,61,la Sagrera,59,38044
2021,9,Sant Andreu,61,la Sagrera,60,36823
2021,9,Sant Andreu,61,la Sagrera,61,43194
2021,9,Sant Andreu,61,la Sagrera,62,38610
2021,9,Sant Andreu,61,la Sagrera,63,41466
2021,9,Sant Andreu,61,la Sagrera,64,42400
2021,9,Sant Andreu,61,la Sagrera,65,38388
2021,9,Sant Andreu,61,la Sagrera,66,40620
2021,9,Sant Andreu,61,la Sagrera,67,36383
2021,9,Sant Andreu,61,la Sagrera,68,39952
2021,9,Sant Andreu,61,la Sagrera,69,37246
2021,9,Sant Andreu,61,la Sagrera,70,28038
2021,9,Sant Andreu,61,la Sagrera,71,36139
2021,9,Sant Andreu,61,la Sagrera,72,29871
2021,9,Sant Andreu,61,la Sagrera,73,39907
2021,9,Sant Andreu,62,el Congrés i els Indians,74,36233
2021,9,Sant Andreu,62,el Congrés i els Indians,75,38515
2021,9,Sant Andreu,62,el Congrés i els Indians,76,34013
2021,9,Sant Andreu,62,el Congrés i els Indians,77,35925
2021,9,Sant Andreu,62,el Congrés i els Indians,78,37851
2021,9,Sant Andreu,62,el Congrés i els Indians,79,39574
2021,9,Sant Andreu,62,el Congrés i els Indians,80,37887
2021,9,Sant Andreu,62,el Congrés i els Indians,81,37671
2021,9,Sant Andreu,62,el Congrés i els Indians,82,38538
2021,9,Sant Andreu,63,Navas,83,39213
2021,9,Sant Andreu,63,Navas,84,41260
2021,9,Sant Andreu,63,Navas,85,39164
2021,9,Sant Andreu,63,Navas,86,39042
2021,9,Sant Andreu,63,Navas,87,41387
2021,9,Sant Andreu,63,Navas,88,33153
2021,9,Sant Andreu,63,Navas,89,35184
2021,9,Sant Andreu,63,Navas,90,34574
2021,9,Sant Andreu,63,Navas,91,40180
2021,9,Sant Andreu,63,Navas,92,40491
2021,9,Sant Andreu,63,Navas,93,37527
2021,9,Sant Andreu,63,Navas,94,38300
2021,9,Sant Andreu,63,Navas,95,40616
2021,9,Sant Andreu,61,la Sagrera,156,38480
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,1,34069
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,2,35858
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,3,36702
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,4,37672
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,5,39599
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,6,39681
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,7,49032
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,8,36537
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,9,37356
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,10,34965
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,11,40449
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,12,42955
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,13,36943
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,14,36384
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,15,37051
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,16,41207
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,17,39558
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,18,36549
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,19,37940
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,20,33745
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,21,35919
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,22,38072
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,23,35828
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,24,41522
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,25,36301
2021,10,Sant Martí,65,el Clot,26,41452
2021,10,Sant Martí,65,el Clot,27,40392
2021,10,Sant Martí,65,el Clot,28,40792
2021,10,Sant Martí,65,el Clot,29,37510
2021,10,Sant Martí,65,el Clot,30,39540
2021,10,Sant Martí,65,el Clot,31,36290
2021,10,Sant Martí,65,el Clot,32,41586
2021,10,Sant Martí,65,el Clot,33,42816
2021,10,Sant Martí,65,el Clot,34,37738
2021,10,Sant Martí,65,el Clot,35,47413
2021,10,Sant Martí,65,el Clot,36,49581
2021,10,Sant Martí,65,el Clot,37,31983
2021,10,Sant Martí,65,el Clot,38,43307
2021,10,Sant Martí,65,el Clot,39,37713
2021,10,Sant Martí,65,el Clot,40,37401
2021,10,Sant Martí,65,el Clot,41,38411
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,42,35676
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,43,35520
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,44,40381
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,45,45172
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,46,40925
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,47,42447
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,48,42019
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,49,42619
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,50,43822
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,51,46682
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,52,59669
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,53,72948
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,54,60160
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,55,70004
2021,10,Sant Martí,68,el Poblenou,56,32613
2021,10,Sant Martí,68,el Poblenou,57,35979
2021,10,Sant Martí,68,el Poblenou,58,35346
2021,10,Sant Martí,68,el Poblenou,59,42537
2021,10,Sant Martí,68,el Poblenou,60,38748
2021,10,Sant Martí,68,el Poblenou,61,44497
2021,10,Sant Martí,68,el Poblenou,62,43646
2021,10,Sant Martí,68,el Poblenou,63,43046
2021,10,Sant Martí,68,el Poblenou,64,43037
2021,10,Sant Martí,68,el Poblenou,65,44362
2021,10,Sant Martí,68,el Poblenou,66,45637
2021,10,Sant Martí,68,el Poblenou,67,60960
2021,10,Sant Martí,68,el Poblenou,68,51879
2021,10,Sant Martí,68,el Poblenou,69,49905
2021,10,Sant Martí,68,el Poblenou,70,38242
2021,10,Sant Martí,68,el Poblenou,71,48122
2021,10,Sant Martí,68,el Poblenou,72,42646
2021,10,Sant Martí,68,el Poblenou,73,37687
2021,10,Sant Martí,68,el Poblenou,74,38433
2021,10,Sant Martí,68,el Poblenou,75,40347
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,76,41408
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,77,55788
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,78,55933
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,79,47019
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80,64863
2021,10,Sant Martí,70,el Besòs i el Maresme,81,33304
2021,10,Sant Martí,70,el Besòs i el Maresme,82,23200
2021,10,Sant Martí,70,el Besòs i el Maresme,83,22947
2021,10,Sant Martí,70,el Besòs i el Maresme,84,26292
2021,10,Sant Martí,70,el Besòs i el Maresme,85,24547
2021,10,Sant Martí,70,el Besòs i el Maresme,86,26956
2021,10,Sant Martí,70,el Besòs i el Maresme,87,26206
2021,10,Sant Martí,70,el Besòs i el Maresme,88,35097
2021,10,Sant Martí,70,el Besòs i el Maresme,89,25936
2021,10,Sant Martí,70,el Besòs i el Maresme,90,31189
2021,10,Sant Martí,70,el Besòs i el Maresme,91,33596
2021,10,Sant Martí,70,el Besòs i el Maresme,92,38998
2021,10,Sant Martí,70,el Besòs i el Maresme,93,41162
2021,10,Sant Martí,71,Provençals del Poblenou,94,41597
2021,10,Sant Martí,71,Provençals del Poblenou,95,34586
2021,10,Sant Martí,71,Provençals del Poblenou,96,47193
2021,10,Sant Martí,71,Provençals del Poblenou,97,44354
2021,10,Sant Martí,71,Provençals del Poblenou,98,46305
2021,10,Sant Martí,71,Provençals del Poblenou,99,32046
2021,10,Sant Martí,71,Provençals del Poblenou,100,34998
2021,10,Sant Martí,71,Provençals del Poblenou,101,37394
2021,10,Sant Martí,71,Provençals del Poblenou,102,34279
2021,10,Sant Martí,71,Provençals del Poblenou,103,37172
2021,10,Sant Martí,71,Provençals del Poblenou,104,46143
2021,10,Sant Martí,72,Sant Martí de Provençals,105,39413
2021,10,Sant Martí,72,Sant Martí de Provençals,106,36691
2021,10,Sant Martí,72,Sant Martí de Provençals,107,47720
2021,10,Sant Martí,72,Sant Martí de Provençals,108,34771
2021,10,Sant Martí,72,Sant Martí de Provençals,109,34430
2021,10,Sant Martí,72,Sant Martí de Provençals,110,32685
2021,10,Sant Martí,72,Sant Martí de Provençals,111,35421
2021,10,Sant Martí,72,Sant Martí de Provençals,112,44117
2021,10,Sant Martí,72,Sant Martí de Provençals,113,35136
2021,10,Sant Martí,72,Sant Martí de Provençals,114,32242
2021,10,Sant Martí,72,Sant Martí de Provençals,115,32342
2021,10,Sant Martí,72,Sant Martí de Provençals,116,29944
2021,10,Sant Martí,72,Sant Martí de Provençals,117,33825
2021,10,Sant Martí,72,Sant Martí de Provençals,118,45668
2021,10,Sant Martí,72,Sant Martí de Provençals,119,30021
2021,10,Sant Martí,72,Sant Martí de Provençals,120,32507
2021,10,Sant Martí,72,Sant Martí de Provençals,121,33199
2021,10,Sant Martí,72,Sant Martí de Provençals,122,42804
2021,10,Sant Martí,73,la Verneda i la Pau,123,36303
2021,10,Sant Martí,73,la Verneda i la Pau,124,40280
2021,10,Sant Martí,73,la Verneda i la Pau,125,34440
2021,10,Sant Martí,73,la Verneda i la Pau,126,39279
2021,10,Sant Martí,73,la Verneda i la Pau,127,40843
2021,10,Sant Martí,73,la Verneda i la Pau,128,37108
2021,10,Sant Martí,73,la Verneda i la Pau,129,42151
2021,10,Sant Martí,73,la Verneda i la Pau,130,35018
2021,10,Sant Martí,73,la Verneda i la Pau,131,45552
2021,10,Sant Martí,73,la Verneda i la Pau,132,34912
2021,10,Sant Martí,73,la Verneda i la Pau,133,31166
2021,10,Sant Martí,73,la Verneda i la Pau,134,29439
2021,10,Sant Martí,73,la Verneda i la Pau,135,33906
2021,10,Sant Martí,73,la Verneda i la Pau,136,34266
2021,10,Sant Martí,73,la Verneda i la Pau,137,31173
2021,10,Sant Martí,73,la Verneda i la Pau,138,27786
2021,10,Sant Martí,73,la Verneda i la Pau,139,28437
2021,10,Sant Martí,73,la Verneda i la Pau,140,30249
2021,10,Sant Martí,73,la Verneda i la Pau,141,30642
2021,10,Sant Martí,73,la Verneda i la Pau,142,29220
2021,10,Sant Martí,73,la Verneda i la Pau,143,34553
2021,10,Sant Martí,65,el Clot,234,38965
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,235,29774
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,236,32925
2021,10,Sant Martí,71,Provençals del Poblenou,237,30416
